number,title,content,url
408,[인턴][한국토지주택공사] 2025년 청년인턴 채용 공고 게시 요청문,"채용 사이트
https://lh.incruit.com/hire/
viewhire.asp?projectid=107
2024. 12. 30.
대학일자리플러스본부 진로취업지원센터장
2025년 한국토지주택공사(LH) 체험형 청년인턴 신규채용 공고문",https://job.skuniv.ac.kr/?p=1946
407,[인턴][(주)슈피겐코리아] 미국법인 / 각 부문 인턴사원 채용(~01.03),"■접수안내 및 지원문의:
· 2025년 01
월 03
일 금
요일 23:59까지 첨부된 이력서 작성하여 하단 이메일로 발송
· 합격자의 경우 2025년 3~4월 중 근무시작예정입니다.
※ 합격 시 J-1 비자 발급비용은 본인 부담입니다.
※ ‘미국 J-1 프로그램 안내서’는 반드시 사전에 참고 바랍니다.
※ 지원관련 문의 : Tel. 031-8027-9060 / Email :
hr@careerlabs.co.kr
※ 입사절차 및 비자 상담신청:
https://forms.gle/
JDniMmJnRN39ESU56
2024. 12. 30.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1945
406,[인턴][딜로이트 안진회계법인] 성장전략부문 마케팅 전략 인턴,"딜로이트
코리아는
회계
및
세무자문
,
재무자문
서비스를
담당하는
딜로이트
안진회계법인과
컨설팅
서비스를
담당하는
딜로이트
컨설팅으로
구성되어
있습니다
.
전
세계
딜로이트
회원사와의
유기적
협력
관계를
통해
세계
최고
수준의
노하우와
경험을
공유하고
,
이를
바탕으로
고객의
요구에
부응하는
전문적인
서비스를
제공하고
있습니다
.
–
설립
: 1987
년
–
임직원
수
:
약
2,700
명
–
회사
홈페이지
:
https://www2.deloitte.com/kr/
ko.html
[
모집
부문
/
공고명
]
[
딜로이트
안진회계법인
]
성장전략부문
마케팅
전략
인턴
[
고용
형태
]
인턴
(6
개월
)
[
모집
인원
]
0
명
[
담당업무
]
■
한국
딜로이트
그룹의
법인
마케팅
및
커뮤니케이션
전략
수립
지원
–
브랜드
시장조사
및
분석을
통한
브랜드
전략
도출
지원
–
마케팅
주요
성과
지표
관리
및
이슈
파악
지원
–
글로벌
자료
작성
및
번역
■
법인
올림픽
파트너십
업무
지원
[
응시자격
]
–
대학교
(
학사
)
졸
이상
–
경력무관
–
국내
/
해외
4
년제
대학
졸업
–
원활한
영어
커뮤니케이션
,
작문
능력을
보유하신
분
(
비즈니스
영어
수준
이상
)
– Global Talents Standards
에
따른
역량을
보유한
자
[
접수
기간
]
~2025-01-16 16:00
[
지원
방법
]
법인
홈페이지를
통한
온라인
지원서
작성
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2719
[
전형
단계
]
–
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2024. 12. 27.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1943
405,[채용][한일시멘트] 2025년 신입/경력 사원 공개 채용,"*
참고
URL  :
[
한일시멘트] 2025
년
신입/
경력
사원
공개
채용 (~01/01) |
캐치
2024. 12. 27.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1938
404,[인턴][TRIDGE]솔루션 영업/전략 부서(Growth Solution & Intelligence) 전환형 인턴,"Growth Solution & Intelligence 부서의 인턴은 이러한 일을 합니다:
농식품 산업 전반에 걸친 데이터와 인텔리전스를 기반으로, 다양한 산업군과 기관(B2B, B2G, 수출입업체, 컨설팅, 금융기관, 교육기관 등)을 대상으로 맞춤형 솔루션을 제공합니다.
글로벌 농식품 플랫폼
을 중심으로 독보적인 데이터를 활용하여 고객이 데이터 기반의 의사결정을 내릴 수 있도록 지원합니다.
Account Executive
지원 업무
시장 조사 및 데이터 분석 정교화: 글로벌 농수축산/식품 시장 동향 조사와 이를 영업 전략에 반영하기 위한 데이터 분석
세일즈 자료 개발: 고객사 피드백 수집 및 분석을 통해 내부 영업 자료 및 데이터 콘텐츠 개발
Business Development Representative
지원 업무
시장 트렌드 조사 및 아웃바운드 활동을 통한 영업 기회 창출
신규 고객을 확보를 위한 다양한 이니셔티브 추진
이러한 역량과 경험이 있는 분들을 찾습니다:
식품 및 무역 관심:
글로벌 식품 무역, F&B 소비 트렌드, 또는 일반 소비자 트렌드에 높은 관심을 보유, 기자단이나 홍보단을 활동한 경험이 있는 분
대인 커뮤니케이션 및 고객 응대 경험:
활발한 성격으로 고객과 원활히 소통하며 자사 제품이나 서비스를 효과적으로 설명한 경험이 있는 분
이러한 강점이 있다면 더욱 좋습니다:
멀티태스킹 및 결과 도출 능력:
다양한 업무를 동시에 수행하면서도 가치 있는 결과물을 도출할 수 있는 문제 해결 및 실행 능력
글쓰기 역량:
네이버 블로그나 브런치와 같은 채널에서 꾸준히 글을 써왔으며, 자기 생각을 명확하고 효과적으로 글로 표현할 수 있는 능력
문제 해결 및 분석력:
전략적 사고를 바탕으로 문제를 해결하고 데이터를 분석하는 능력이 탁월한 분
빠른 학습 및 적응력:
새로운 환경과 시스템에 빠르게 적응하고 제품 및 시장에 대한 이해도가 높은 분
채용 정보는 아래와 같습니다:
제출서류: 이력서(필수), 커버레터/경력기술서(선택) – PDF 양식
채용형태: 6개월 인턴 (정규직 전환 가능)
근무시간: 월 – 금, 09:00 – 18:00
근무위치: 서울특별시 서초구 방배로 226 넥센강남타워 4-6층
지원 전 확인 부탁드립니다:
채용 절차는 지원하는 포지션 및 기타 상황에 따라 다를 수 있으며, 변동 사항이 있는 경우 채용 담당자가 사전에 연락을 드립니다.
지원서 기재사항이 사실과 불일치한 경우(증빙서류 미제출 포함) 채용이 취소 될 수 있습니다.
기간이 만료된 자격증은 평가에 반영되지 않으며, 지원서 기재사항 증빙이 불가능한 경우 채용이 취소될 수 있습니다.
남자는 병역필 또는 면제자에 한해 지원 가능합니다.
——————————
——————————————————-
————————————-
지원 링크 :
https://grnh.se/58eb59ac3us
문의처 :
recruit@tridge.com
지원 마감 : ~ 2025/01/28  (단, 서류 접수 순으로 우선 검토 및 면접 진행됩니다)
(블로그) 인턴 인터뷰 :
https://blog.naver.com/
tridgeglobal/223682474709
2024. 12. 27.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1937
403,[인턴][FNS Inc]미국물류대기업 FNS Inc 분야별 모집안내-(월드인턴),"미국의 물류대기업인 FNS Inc (
www.fnsusa.com
) 의 인턴채용입니다.
2024. 12. 26.
대학일자리플러스본부 진로취업지원센터장
FNS 국문이력서 자기소개서 양식1",https://job.skuniv.ac.kr/?p=1934
402,[채용][아주대학교의료원]2025 신입 사무직(정규직) 공채,"공고 URL
https://ajoumc.recruiter.co.
kr/app/jobnotice/view?
systemKindCode=MRS2&
jobnoticeSn=201791
2024. 12. 26.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1933
401,[인턴][GC녹십자] 2025년 상반기 채용전제형 인턴 채용 (~1/2),"■
근무지
전국, 본사, 오창, 음성, 화순
*부문별 상이
■
회사소개
전 세계 6개국, 10개 해외법인, 약 5,300명의 직원이 함께하는 GC녹십자는
국내를 넘어 전 세계의 생명공학을 이끌어 가고 있습니다.
■
지원자격(공통)
– GC녹십자 및 계열사의 타 모집 공고와 동시에 지원 불가
– 학사학위 이상 보유자 혹은 25년 2월 및 25년 8월 졸업예정자
*단, 25년 8월 졸업예정자는 학점인정 및 출근가능여부 사전 확인 후 지원 필수
– 25년 2월 ~ 6월 기간 동안 실시하는 인턴십 참여 가능한 자 (출퇴근 근무)
*기간 변동 가능성 有
– 취업보호 대상자 (국가유공자, 보훈대상자, 장애인 등)는 관계 법령에 의거 우대
– 해외 여행 및 근무에 결격사유가 없는 자
– 기타 당사 취업규칙 상 결격사유에 해당하지 않는 자
– 인턴기간 종료 후 평가를 통한 정규직 전환
■
전형단계
– 서류모집 → 서류전형 → 인성검사(온라인) → 직무&Culture fit 면접 → 채용검진 → 최종합격
– 면접 시, PT면접이 진행될 수 있으며, 1day 면접입니다.
– 각 전형 결과는 E-mail 및 SMS로 안내되오니, 서류 작성 시 정확한 정보를 기재 부탁 드립니다.
■ 기타사항
[제출서류]
지원자의 편의를 위해 채용 전형 단계 중간 및 합격 후 필요한 서류에 한하여 제출을 요청 드리고 있습니다.
단, 이력서에 기재된 내용이 차후 허위사실로 확인되는 경우 합격이 취소될 수 있습니다.
[입사지원시]
– 최종학교 졸업(예정)증명서, 성적증명서
– 경력기술서(경력 보유 시)
– 보훈/장애 해당 시 : 취업지원 대상자 또는 장애인 증명서
[인턴십 제도 관련 안내사항]
– 분야별 상세직무는 전형진행 단계에서 후보자 역량을 기반으로 최종 결정될 예정입니다.
– 인턴십 기간은 25년 2월 24일(월) 입사하여 약 4개월의 기간 동안 진행되며, 평가를 통하여 정규직으로 전환이 이루어질 예정입니다.
(입사일은 2/17(월) 입사로 변경될 수 있으며, 인턴십 종료 이후 바로 정규직 전환 될 예정입니다.)
– 국내영업 직무의 경우, 전형 진행 종료 후, 근무 지역 안내가 나갈 예정이며, 입사 후 진행되는 교육에서 상세 지역이 확정될 예정입니다.
*모든 전형 단계 및 입사 후 인턴십 상세 일정은 추후 변동 될 수 있습니다.
■ 접수방법
하기 링크를 통해 접수 부탁드립니다.
https://gcbpcareers.oopy.io/
2024. 12. 24.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1929
400,[인턴][한화손해보험] 2025 상반기 AI 모델 개발 체험형 인턴 채용 (~12/29),"■
접수기간
: 24.12.23 (월) ~ 24.12.29 (일) 오후 3시까지
■
접수방법
: 인터넷 한화그룹 채용사이트(
www.hanwhain.com
) 으로만 접수
■
모집부문
: AI 모델 개발
■ 담당업무
– LLM/Open API를 활용한 대화형 AI 개발
-RAG 기반 보험 약관 실시간 질의/응답 AI 개발 프로젝트 수행
AI 모델 성능 평가 및 개선
■
지원자격
– 기졸업자 및 ’25년 8월 이내 졸업 가능자
– 인턴십(7주)에 정상적으로 근무가 가능한 자
– 군필 또는 군면제인 자
– 해외여행에 결격 사유가 없는 자
■ 우대사항
– AI Assistant나 Chatbot 등 대화 에이전트 개발 경험 우대
– LangChain 프레임워크 기반 초거대 언어모델의 서비스 응용 경험 우대
– RAG 아키텍처 관련 프로젝트 진행 경험 소유
– 직무유관 전공 및 자격증 보유자
■ 전형절차
서류전형  >  면접전형
(실무역량
)  >  인턴프로그램
(‘25.1월 예정)
■ 문의처
: 한화그룹 채용사이트(한화인) 1:1 문의
2024. 12. 24.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1928
399,[채용][인바디] InBody 2025 상반기 GBD 신입채용,"2024. 12. 23.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1923
398,[채용][폭스바겐그룹코리아] 2025 H1 INTERNSHIP PROGRAM(~1/5),"■
RECRUITING POSITIONS
– Audi : Audi Network & Aftersales Intern
– Volkswagen : Volkswagen Marketing & PR Intern
– Bentley & Lamborghini : Sales & Marketing Operations Support Intern
– ONE.Aftersales :
ONE.AS
Parts Certification Support Intern /
ONE.AS
Parts Supply Chain Management (SCM) Intern /
ONE.AS
Warranty Intern
– Group Finance & Admin : Group F&A Accounting Intern
– Group : Group Marketing & Business Development Intern
* RECRUITING POSITIONS 자세한 내용은 아래 URL을 통해서 확인 부탁드립니다.
https://www.vwgk.co.kr/career/
recruitment
■
QUALIFICATION & IDEAL PROFILE
– Current university students who completed at least 5 semesters or recent graduates within a year
– Able to work 6 months from the week of February 17, 2025
– Excellent communication skills – fluency in Korean & English is essential
– Proficient in MS Office
– Perform together as one team by treating each other with trust and respect, as well as contributing own skills and perspectives.
– Act with commitment and responsibility to achieve high-quality result by continuously focusing on customer needs and company interests.
– Able to strive for personal growth and see changes as an opportunity to adopt challenges.
– Dare to learn new things & culture and foster future potential.
■
HOW TO APPLY
– 마감 기한: 2025.01.05
– 이메일 접수:
career@vwgk.co.kr
– 이메일 제목 양식: “Brand_Job Title_Kor.Name(Eng.Name)”
*Example: Group_HR Intern_
홍길동
(GilDong Hong)
■
WHAT TO SUBMIT
1. 국영문 이력서
2. 자기소개서(MS Powerpoint 형식) *자유형식(max.5 pages)
■ PROCESS & TIMELINE
Application(~25.01.05)
→ Interview(25.01.14 ~ 01.17)
→ On-Boarding(25.02.17)
■ 자세한 내용은 아래 URL을 통해서 확인 부탁드립니다.
https://www.vwgk.co.kr/career/
recruitment
2024. 12. 23.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1922
397,[채용][(주)삼구아이앤씨]2025년 신입/경력사원 공개채용,"공고 URL:
https://samkoo.recruiter.co.
kr/career/write
2024. 12. 18.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1919
396,[채용][서울도시가스]2025년 서울도시가스 신입사원 채용,"2024. 12. 17.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1917
395,[인턴][대학내일ES] 에디터 인턴 채용 안내(~12.23),"종합 마케팅 에이전시 대학내일
ES
에서 에디터 인턴 채용을 진행하고 있습니다
.
콘텐츠 직무 경험을 쌓으며 성장할 수 있는 좋은 기회이니 많은 관심 부탁드리겠습니다
!
대학내일
ES
채용공고 보러가기
:
https://univ.careerlink.kr/
인턴 프로그램 및 동호회 등 대학내일
ES
회사생활이 궁금하다면
?
https://litt.ly/unives
2024. 12. 17.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1916
394,[채용][LX판토스] 2025 상반기 채용연계형 인턴십 채용 (~12.22까지),"LX판토스에서 2025 상반기 채용연계형 인턴십을 모집하고 있으니
많은 관심과 지원 부탁드립니다.
■ 모집분야
포워딩 : 해상/항공 수출입·특송·프로젝트영업, 해상/항공 선적 지원
CL : 3PL 계약물류 영업, 3PL 계약물류 운영
지원 : 기획, 전략, 재경, HR 등
IT : 물류 자동화 등 디지털 혁신과제 추진, IT 기획 등
■ 접수기간
: 12
.9(월)~12.22(일)
■
지원방법 :
하기 링크 내 ‘2025년 상반기 신입사원 모집(채용연계형 인턴십)’ 공고를 통한 온라인 접수
https://www.lxpantos.com/kr/
company/recruitment/
recruiting.do
■
문의 :
하단 링크 또는 공고문 내 QR코드 스캔 후 분야에 맞춰 질문하기
https://m.site.naver.com/1yKxk
2024. 12. 16.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1915
393,[인턴][hy(한국야쿠르트)]2025년 상반기 (주)hy 채용연계형 인턴 모집,"2024. 12. 16.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1914
392,[인턴][딜로이트 안진회계법인] 성장전략부문 Brand팀 디지털 마케팅 인턴,"딜로이트
안진회계법인
딜로이트
코리아는
회계
및
세무자문
,
재무자문
서비스를
담당하는
딜로이트
안진회계법인과
컨설팅
서비스를
담당하는
딜로이트
컨설팅으로
구성되어
있습니다
.
전
세계
딜로이트
회원사와의
유기적
협력
관계를
통해
세계
최고
수준의
노하우와
경험을
공유하고
,
이를
바탕으로
고객의
요구에
부응하는
전문적인
서비스를
제공하고
있습니다
.
–
설립
: 1987
년
–
임직원
수
:
약
2,700
명
–
회사
홈페이지
:
https://www2.deloitte.com/kr/
ko.html
[
모집
부문
/
공고명
]
[
딜로이트
안진회계법인
]
성장전략부문
Brand
팀
디지털
마케팅
인턴
[
고용
형태
]
인턴
(6
개월
)
[
모집
인원
]
0
명
[
담당
업무
]
–
소셜미디어
콘텐츠
제작
및
실무
전반
지원
–
영상
콘텐츠
촬영
및
편집
지원
–
브랜드
마케팅
업무
보조
(
비주얼
아이덴티티
디자인
,
운영
관리
실무
등
)
–
조직
내외
협업을
위한
업무
보조
[
자격
요건
]
–
소셜
미디어
플랫폼의
운영과
관리에
대한
이해와
경험이
있는
자
–
그래픽
툴
(Adobe Creative Suites, Figma
등
),
영상편집
툴
활용
가능
자
– MS Office (Word, PowerPoint)
프로그램
활용
우수자
–
독립적인
업무
수행과
팀
협업
모두
가능한
자
–
창의성과
능동적인
태도를
갖춘
자
– Global Talent Standards
에
따른
역량을
보유한
자
– portfolio
필수
제출
[
우대
사항
]
–
영상
컨텐츠
제작
관련
공모전
유경험자
(
유튜브
크리에이터
공모전
,
광고
영상
공모전
등
)
–
디자인
및
관련
학과
전공자
–
개인
SNS
파워
유저
(
파워블로거
,
인플루언서
,
유튜버
등
)
–
영어
커뮤니케이션
가능자
–
동종
업계
/
유사
직무
인턴
경험
[
접수
기간
]
~2024-12-27 16:00
[
지원
방법
]
법인
홈페이지를
통한
온라인
지원서
작성
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2696
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2024. 12. 13
대학일자리플러스본부 진로취어지원센터장",https://job.skuniv.ac.kr/?p=1910
391,[채용][딜로이트 안진회계법인] 경영자문부문 금융회사 PI/ISP/PMO 및 리스크 관리 컨설팅,"딜로이트
안진회계법인
딜로이트
코리아는
회계
및
세무자문
,
재무자문
서비스를
담당하는
딜로이트
안진회계법인과
컨설팅
서비스를
담당하는
딜로이트
컨설팅으로
구성되어
있습니다
.
전
세계
딜로이트
회원사와의
유기적
협력
관계를
통해
세계
최고
수준의
노하우와
경험을
공유하고
,
이를
바탕으로
고객의
요구에
부응하는
전문적인
서비스를
제공하고
있습니다
.
–
설립
: 1987
년
–
임직원
수
:
약
2,700
명
–
회사
홈페이지
:
https://www2.deloitte.com/kr/
ko.html
[
모집
부문
/
공고명
]
[
딜로이트
안진회계법인
]
경영자문부문
금융회사
PI/ISP/PMO
및
리스크
관리
컨설팅
[
고용
형태
]
정규직
[
모집
인원
]
0
명
[
담당업무
]
–
금융회사
업무프로세스
개선
및
Digital ICT
영역
고도화
컨설팅
–
금융기관
PI, ISP, PMO
및
IT
진단
등
프로세스
컨설팅
–
금융회사
리스크관리
/
내부통제
전략
수립
컨설팅
[
자격
요건
]
– Global Talent Standards
에
따른
역량을
보유한
자
–
대학교
(
학사
)
졸
이상
–
신입
[
우대
사항
]
– PPT/EXCEL MS Office
우수
활용
가능자
[
접수
기간
]
~2025-01-09 16:00
[
지원
방법
]
법인
홈페이지를
통한
온라인
지원서
작성
https://join.deloitte.co.kr/
WiseRecruit2/User/RecruitView.
aspx?ridx=2712
[
전형
단계
]
서류
전형
>
인성
검사
>
면접
전형
>
최종
합격
*
단
,
채용
직급에
따라
인성검사
대신
Background check/Reference check
이
진행될
수
있습니다
.
[
기타
사항
]
–
타
공고
간
중복
지원은
불가능합니다
.
–
입사지원서
내용이
사실과
다를
경우
합격
(
입사
)
이
취소됩니다
.
–
국가
보훈
대상자
및
장애인은
관련
법규에
의거하여
우대합니다
.
–
대한민국
국적이
아닌
경우
국내거소신고증
및
본
고용형태
근무에
문제가
없는
비자
증빙을
입사서류로
제출하여야
합니다
.
–
단계별로
전형이
진행된
후
채용사이트
My Career –
전형결과조회에서
확인
가능합니다
.
–
해당
공고는
지원
현황에
따라
조기
마감될
수
있습니다
.
–
상기
사항은
회사
사정에
따라
변동될
수
있습니다
.
–
당사는
본
채용
건과
관련하여
‘
최저임금법
‘
을
준수합니다
.
2024. 12. 12.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1909
390,[채용][로지스올] 신입사원 채용 (~채용시 마감),"2024. 12. 12.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1908
389,[채용][플라이두바이항공] 객실승무원 공개채용,"중동 최대규모 LCC 항공사 중 하나로 꼽히는
아랍에미레이트 연합, 플라이두바이
항공 객실승무원을 공개채용합니다.
[플라이두바이 승무원]
-세금 면제, 월급여 400-500만원 선(*환율에 따라 변동 가능)
-유급 연휴 30일
-의료보험
-플라이두바이 및 파트너 항공사의 항공권 할인 혜택 등
2024. 12. 11.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1901
388,[채용][ 롯데케미칼] 첨단소재사업 신입사원 채용 일반전형 (12/2~12/15),"[서류접수]
2024년 12월 2일 (월) 09:00 ~ 2024년 12월 15일 (일) 18:00
[모집 부문]
영업관리, 마케팅(디자인), AD(기술영업),
연구개발(합성수지, 분석), 공무(기계/배관), 경영기획, SCM, HR
[채용절차]
지원서 접수
서류전형
인적성전형(L-TAB)
면접전형
건강검진
최종합격
– 지원서 접수 : 12/2(월) 9시~12/15(일) 18시 / 롯데그룹 채용 홈페이지 온라인 접수
*롯데그룹 화학군 타 채용공고(롯데케미칼 기초소재 포함) 중복지원 가능
– 서류전형 : 직무 간 복수 지원 불가 /  2024년 12월 中 발표 예정
– 인적성전형 : 온라인 검사 진행 / 서류전형 합격자에 한해 세부사항 별도 안내 예정
– 면접전형 : 모집요강 게시 내용 확인 / 향후 변경 시 사전 안내 예정
– 건강검진 : 전형 진행 시 별도 안내 예정
[응시자격]
–
2025년 2월 입사 가능한 학사 이상 학위 취득자 및 취득 예정자
(2025년 2월 이내 취득 예정자)
–
외국어 공인 회화 시험 성적을 보유하신 분
(OPIc, TOEIC Speaking에 한함)
※ 직무별
어학 최소점수 기준
이 상이하며,
기준 중 1개 이상
성적 보유시 지원 가능
– 지원하는 회사 및 직무에 대한 열정과 역량을 보유한 분
– 해외 여행 및 건강상 결격 사유가 없는 분
– 남성의 경우, 병역필 혹은 면제자
[기타사항]
– 본 채용 공고는 A Grade 신입사원 채용 건임
– 국가보훈대상자 및 장애인은 관련법규에 의거 우대함
– 입사지원사항 및 자격사항이 사실과 다를 경우 입사(합격)를 취소함
– 졸업예정자의 경우, 졸업요건 미흡에 따른 학위 취득 불가 시 합격이 취소될 수 있음 (예 : 졸업논문 불합격 등)
– 채용청탁 등 부정한 행위에 관련된 경우 입사(합격)가 취소되며 향후 응시자격 제한 등 불이익을 받을 수 있음
– 상기 일정은 상황에 따라 변동될 수 있으며, 입사 후 배치 직무 및 지역 또한 회사의 사정에 의해 개인과 협의 후 변경될 수 있음
– 기타 자세한 사항은 롯데 채용 홈페이지 Q&A를 통해 추가 문의 가능
[지원방법]
롯데그룹 채용 홈페이지 지원 :
https://recruit.lotte.co.kr/
[문의처]
롯데그룹 채용 홈페이지 (
recruit.lotte.co.kr
) Q&A
2024. 12. 10
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1893
387,[인턴][행정안전부]2025년 제1기 행정안전부 청년인턴 채용,"2024. 12. 10
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1891
386,[인턴][LX판토스] 2025 상반기 채용연계형 인턴십 채용 (~12.22까지),"LX판토스에서 2025 상반기 채용연계형 인턴십을 모집하고 있으니
많은 관심과 지원 부탁드립니다.
■ 모집분야
포워딩 : 해상/항공 수출입·특송·프로젝트영업, 해상/항공 선적 지원
CL : 3PL 계약물류 영업, 3PL 계약물류 운영
지원 : 기획, 전략, 재경, HR 등
IT : 물류 자동화 등 디지털 혁신과제 추진, IT 기획 등
■ 접수기간
: 12
.9(월)~12.22(일)
■
지원방법 :
하기 링크 내 ‘2025년 상반기 신입사원 모집(채용연계형 인턴십)’ 공고를 통한 온라인 접수
https://www.lxpantos.com/kr/
company/recruitment/
recruiting.do
■
문의 :
하단 링크 또는 공고문 내 QR코드 스캔 후 분야에 맞춰 질문하기
https://m.site.naver.com/1yKxk
2024. 12. 9.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1889
385,[채용][비씨월드제약/비씨월드헬스케어] 24년 4분기 채용,"2024. 12. 9.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1888
384,[채용][유라코퍼레이션] 환경 담당자 신입/경력사원 채용,"2024. 12. 9.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1871
383,[채용][BGF로지스] 2024년 4분기 신입 및 경력사원 공개채용,"공통모집요건
(1) 경력 : 신입/경력
(2) 학력 : 학력무관
(3) 인원 : 00명
모집직군
[ 물류센터 ]
– 자동화물류센터(CDC / 경기광주센터)
– 지역 거점 물류센터(RDC)
[ 본사 ]
– 인사지원팀
– 경영지원팀
– 총무시설팀
– 운영지원팀
– 물류혁신팀
전형일정
서류전형 →  AI역량검사 → 1차면접 → 채용건강검진 → 2차면접 → 합격
지원 방법
접수일정 : 12월 4일(수) ~ 12월 15일(일)
지원서 제출 :
bgf.recruiter.co.kr
(채용홈페이지) 온라인 지원서 접수
온라인 채용 설명회
진행 일정 : 12월 12일(목) 14:00~17:00
기타 상세한 지원자격 및 모집 내용은
bgf.recruiter.co.kr
(채용홈페이지)의 채용공고를 확인 부탁드립니다.
(click)지원 공고 바로가기
2024. 12. 5.
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1870
382,[채용][한미그룹] 2024년 12월 수시채용 (각 부문별),"가. 모집요강
-. 모집부문 : PMS, DM, 안전, 환경, 품질, 연구, 생산 등 전 부문
-. 접수기한 : 2024.12.02(월) ~ 2024.12.15(일) 23:59 까지 [14일간]
나. 입사지원
-. 한미그룹 채용 홈페이지 (
hanmi.recruiter.coi.kr
)에서 모집부문 선택 후
입사지원서 작성
다. 협조 요청사항
-. 2024년 12월 수시채용에 관한 홍보를 요청드리니, 귀 교의 기졸업자 및
2025년 2월 졸업예정자에게 당사 하반기 채용 일정 홍보를 요청드립니다.
※ 전형 방법
-.
서류전형 → 인적성검사
→ 면접전형(1,2차)
→
최종합격
*공고 URL
https://hanmi.recruiter.co.kr/
app/jobnotice/view?
systemKindCode=MRS2&
jobnoticeSn=200230
2024. 12. 04
대학일자리플러스본부 진로취업지원센터장",https://job.skuniv.ac.kr/?p=1857
